Serial§Event§Code region§region§Code district§district§Code village§village§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude§Formula§Dead of Male§Dead of Female§Additional Loss from Fire(NRs)§Type of Relief provided§Relief
08306§HAIL STORM§002§Central Region§002005031§Makwanpur§002005031031§GOGANE§Ward no 3 and 9§2008/4/21§§OTHER§§Gorkhapatra,2008/04/22,Y107,N245,P2§§§§1§§§§§§§§§§§50000§§§§§§§§§§§§
08312§SNOW STORM§001§Eastern Region§001001001§Taplejung§001001001005§DHUNGESANGU§§2008/4/22§Famine prevail because of snow storm§OTHER§§Annapurnapost,2008/04/23,Y6,N355,P1§§§§1§§§§§§§1000§§§§§§§§180§§§§§§§§
08313§SNOW STORM§001§Eastern Region§001001001§Taplejung§001001001026§OLANCHUNGGOLA§§2008/4/22§§OTHER§Snow storm§Annapurnapost,2008/04/23,Y6,N355,P1§§§§1§§§§§§§1000§§§§§§§§§§§§§§§§
08314§SNOW STORM§001§Eastern Region§001001001§Taplejung§001001001028§PAPUNG§§2008/4/22§§OTHER§Snow storm§Annapurnapost,2008/04/22,Y6,N355,P1§§§§1§§§§§§§1000§§§§§§§§180§§§§§§§§
08315§SNOW STORM§001§Eastern Region§001001001§Taplejung§001001001016§LELEP§§2008/4/22§§OTHER§Snow storm§Annapurnapost,2008/04/23,Y6,N355,P1§§§§1§§§§§§§1000§§§§§§§§180§§§§§§§§
08329§FROST§002§Central Region§002005027§Kathmandu§002005027005§BALUWA§Ward no-1§2008/4/26§§HUMAN MISTAKE§§Rajdhani Daily,2008/04/28,Y7,N319,P3§§§Cash and crops burnt§1§§§§2§§§5§§§§520000§§§§§§§§§§§§
08336§THUNDERSTORM§002§Central Region§002005028§Nuwakot§002005028026§JILING§Dahaldanda, Ward no 3§2008/4/27§§RAIN§§Rajdhani Daily,2008/04/29,Y7,N320,P4§§§§1§2§1§§§§§§§§§§§§§§§§§§§§§
08337§THUNDERSTORM§001§Eastern Region§001001001§Taplejung§001001001009§HANGDEWA§Bungkulung, Ward no 1§2008/4/27§§OTHER§§Rajdhani Daily,2008/04/29,Y7,N320,P4§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08344§THUNDERSTORM§002§Central Region§002005028§Nuwakot§002005028022§GANESHTHAN§Khahare, Ward no 8§2008/5/1§§OTHER§§Gorkhapatra,2008/05/02,Y107,N355,P4§§§§1§2§1§§§§§§§§§§§§§§§§§§§§§
08345§HAIL STORM§002§Central Region§002006018§Mahotari§§§§2008/4/28§§OTHER§Wheather§Gorkhapatra,2008/05/03,Y107,N356,P7§§§Huge affect on vegetables and fruits.§1§§§§§§§§§§§§§§550§§§§§§§§§
08351§HAIL STORM§002§Central Region§002005031§Makwanpur§§§§2008/5/1§§OTHER§400 grams hailstorms occured§Gorkhapatra,2008/05/04,Y107,N357,P2§§§450 quintal crops damaged in different 12 vdcs§1§§§§§§§§§§§§§§§§§§§§§§§
08353§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019011§JANAKINAGAR§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§Strong wind damaged roof of one house§1§§§§§1§§5§§§§§§§§§§§§§§§§
08354§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019019§NETRAGANJ§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§Roof of house was damaged §1§§§§§1§§5§§§§§§§§§§§§§§§§
08356§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019026§BHAKTIPUR§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08355§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019016§ISHWORPUR§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08357§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019018§LALBANDI§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08358§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019020§SASAPUR§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08359§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019002§ATRAULI§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08360§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019021§PATHARKOT§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§§1§§§§§1§§5§§§§§§§§§§§§§§§§
08361§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019023§KAIINJOR§§2008/5/3§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P10§§§Thach roof was damaged§1§§§§§1§§5§§§§§§§§§§§§§§§§
08362§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019001§NARAYANKHOLA§§2008/5/3§§OTHER§Wheater change§Gorkhapatra,2008/05/04,Y107,N357,P10§§§Young tender pant of mangos are falled by wind§1§§§§§§§§§§§100000§§§25.3§§§§§§§§§
08363§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019018§LALBANDI§§2008/5/3§§OTHER§Wheather Change§Gorkhapatra,2008/05/04,Y107,N357,P10§§§3 governmental office was affected§1§§§§§3§§§§§§§§§§§§§§§§§§
08364§STRONG WIND§001§Eastern Region§001001001§Taplejung§001001001010§HANGPANG§Ward no-8§2008/4/30§§OTHER§§Gorkhapatra,2008/05/04,Y107,N357,P16§§§All houses roof was damged by strong wind§1§§§§§45§§234§§§§§1§§§§§§§§§§§
08365§STRONG WIND§001§Eastern Region§001001001§Taplejung§001001001011§KALIKHOLA§§2008/5/3§§OTHER§Weather change§Gorkhapatra,2008/05/04,Y107,N357,P16§§§Roof damaged§1§§§§§145§§754§§§§§§§§§§§§§§§§
08366§STRONG WIND§001§Eastern Region§001001001§Taplejung§001001001034§SADEWA§Ward No-1,5§2008/5/3§§OTHER§Wheather change§Gorkhapatra,2008/05/04,Y107,N357,P16§§§Roof damaged§1§1§2§§§66§§343§§§§§§§§§§§§§§§§
08369§STRONG WIND§001§Eastern Region§001001001§Taplejung§001001001010§HANGPANG§§2008/5/3§§OTHER§Wheather change§Gorkhapatra,2008/05/04,Y107,N357,P16§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
08370§STRONG WIND§001§Eastern Region§001001001§Taplejung§001001001032§PHUNGLING§Ward no-8§2008/5/3§§OTHER§Wheather chage§Gorkhapatra,2008/05/04,Y107,N357,P106§§§§1§§§§§57§§296§§§§§§§§§§§§§§§§
08373§THUNDERSTORM§001§Eastern Region§001002012§Okhaldhunga§001002012028§MAMKHA§§2008/5/4§§OTHER§§Gorkhapatra,2008/05/06,Y108,N1,P1§§§§1§3§§§§§§§§§§§§§§§§§§§§§§
08375§THUNDERSTORM§001§Eastern Region§001002012§Okhaldhunga§001002012047§KETUKE§§2008/5/4§§OTHER§§Gorkhapatra,2008/05/07,Y108,N3,P16§§§§1§2§3§§§§§§§§§§§§§§§§§§§§§
08382§STRONG WIND§002§Central Region§002005030§Dhading§002005030001§KHATTE§Ward no-5§2008/5/6§§OTHER§Trapped by tree§Kantipur,2008/05/07,Y16,N79,P9§§§§1§1§§§1§§§5§§§§§§§§§§§§§§§§
08385§STRONG WIND§001§Eastern Region§001002013§Khotang§001002013012§Makpa§§2008/5/1§§OTHER§§Samacharpatra,2008/05/07,Y13,N118,P6§§§School roof was damaged §1§§§§§7§§§§§§100000§7§§§§§§§§§§§
08389§STRONG WIND§002§Central Region§002005030§Dhading§002005030045§MAHADEVSTHAN§Ward no-5§2008/5/6§§OTHER§§Rajdhani Daily,2008/05/08,Y7,N329,P5§§§Sub-healthpost roof was damaged§1§§1§§§1§§§§§§§§1§§§§§§§§§§
08390§THUNDERSTORM§001§Eastern Region§001003005§Morang§001003005065§Budhanagar§Rangeli, Ward no 3§2008/5/5§§OTHER§§Gorkhapatra,2008/05/09,Y108,N4,P16§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08392§STRONG WIND§001§Eastern Region§001002002§Panchthar§001002002030§PHIDIM§§2008/5/8§§OTHER§§Samacharpatra,2008/05/09,Y13,N120,P5§§§§1§1§1§§§§§§§§§§§§§§§§§§§§§
08393§STRONG WIND§001§Eastern Region§001002002§Panchthar§001002002042§YASOK§§2008/5/8§§OTHER§§Samacharpatra,2008/05/09,Y13,N120,P5§§§6 houses roof was damaged including electricity office roof §1§§§§§6§§32§§§§§§§§§§§§§§§§
08395§THUNDERSTORM§004§Mid-Western Region§004010063§Jumla§§§§2008/5/6§§OTHER§During the heavy rain it happen§Rajdhani Daily,2008/05/09,Y7,N330,P5§§§Communication tower damaged§1§§§§§§§§§§§§§§§§§§§§§§§
08396§STRONG WIND§001§Eastern Region§001002003§Ilam§001002003007§DANABARI§§2008/5/8§§RAIN§§Gorkhapatra,2008/05/10,Y108,N5,P16§§§§1§§3§§§12§§62§§§§100000§§§§§§§§§§§§
08400§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038001§AANBUKHAIRENI§Ward no -1§2008/5/9§§OTHER§§Gorkhapatra,2008/05/11,Y108,N5,P11§§§§1§§2§§§1§§5§§§§§1§§§§§§§§§§§
08401§HAIL STORM§001§Eastern Region§001002013§Khotang§§§§2008/5/10§§OTHER§§Kantipur,2008/05/11,Y16,N83,P11§§§Corn and vegetable was damaged§1§§§§§§§§§§§§§§400§§§§§§§§§
08402§HAIL STORM§003§Western Region§003008043§Myagdi§003008043022§MALKWANG§Ward no-9§2008/5/11§§OTHER§§Gorkhapatra,2008/05/11,Y108,N7,P11§§§§1§§§§§§§§§§§4000000§§§300§7§§§§§§§§
08408§STRONG WIND§002§Central Region§002006033§Bara§002006033073§KOLBI§§2008/5/4§§OTHER§§Samacharpatra,2008/05/12,Y13,N122,P6§§§Steel roof of school was damaged§1§§§§§1§§500§§§§§1§§§§§§§§§§§
08410§THUNDERSTORM§004§Mid-Western Region§004011060§Dailekh§004011060013§BISALLA§§2008/4/25§§OTHER§§Kantipur,2008/05/13,Y16,N85,P13§§§Telephone tower was damaged§1§§§§§§§§§§§§§§§§§§§§§§§
08415§THUNDERSTORM§001§Eastern Region§001002007§Dhankuta§001002007022§BHIRGAU§Ward no-2§2008/5/10§§OTHER§§Gorkhapatra,2008/05/14,Y108,N9,P20§§§§1§§§§§§§§§§§§§§§§§§§§§§§
08416§THUNDERSTORM§003§Western Region§003008044§Parbat§003008044028§KHURKOT§Ward no-6§2008/5/12§§OTHER§§Samacharpatra,2008/05/14,Y13,N125,P6§§§Meter box, and mobile phone was damaged§1§§5§§§§§§§§§§§§§§§§§§§§§
08417§THUNDERSTORM§003§Western Region§003008044§Parbat§003008044020§DURLUNG§Ward no-3§2008/5/12§§§§Samacharpatra,2008/05/14,Y13,N125,P6§§§Mobile phone and meter box was damaged§1§§5§§§§§§§§§§§§§§§§§§§§§
08418§THUNDERSTORM§003§Western Region§003008047§Palpa§§§Siddababa§2008/5/13§§OTHER§Rock failure§Annapurnapost,2008/05/15,Y7,N15,P4§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08419§HAIL STORM§001§Eastern Region§001003016§Siraha§§§§2008/5/8§Because of strong wind and hailstorm huge damage in mango farm.§OTHER§Weather§Gorkhapatra,2008/05/15,Y108,N10,P10§§§§1§§§§§§§§§§§100000000§§§6872§7§§§§§§§§
08422§STRONG WIND§003§Western Region§003008047§Palpa§003008047058§SILUWA§Ward no-4§2008/5/13§§OTHER§§Kantipur,2008/05/17,Y16,N89,P8§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08423§STRONG WIND§002§Central Region§002006019§Sarlahi§002006019016§ISHWORPUR§Ward no-2§2008/5/14§§OTHER§§Rajdhani Daily,2008/05/17,Y7,N338,P4§§§§1§§4§§§1§§§§§§§§§§§§§§§§§§
08425§STRONG WIND§005§Far Western Region§005015071§Kailali§005015071042§TIKAPUR MUNICIPALITY§§2008/5/16§§OTHER§§Gorkhapatra,2008/05/18,Y108,N13,P9§§§Number of houses and electric pole was damaged §1§1§§§§§§§§§§§§§§§§§§§§§§
08426§STRONG WIND§001§Eastern Region§001001009§Sankhuwasabha§001001009022§Jaljala§Ward No-1,7§2008/5/17§§OTHER§During the strong wind heavy rain also occure§Annapurnapost,2008/05/19,Y7,N19,P5§§§3 police buildings and 2 schools roof was damaged§1§§4§§§5§§§§§§300000§1§§§§§§§§§§§
08427§STRONG WIND§001§Eastern Region§001001009§Sankhuwasabha§001001009030§Baneswar§§2008/5/17§§OTHER§§Annapurnapost,2008/05/19,Y7,N19,P5§§§Roof of school was damaged§1§§§§§1§§§§§§§§§§§§§§§§§§
08429§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006018§Dharan Municiplality§Sukumbasitol, Ward no 17§2008/5/1§§OTHER§§Annapurnapost,2008/05/19,Y7,N19,P5§§§School roof was damaged§1§§§§§1§§250§§§§§1§§§§§§§§§§§
08430§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006036§Narshinhatappu§Ward no-8§2008/5/18§§OTHER§§Gorkhapatra,2008/05/19,Y108,N104,P4§§§§1§1§§§1§§§4§§§§§§§§§§§§§§§§
08433§STRONG WIND§001§Eastern Region§001001009§Sankhuwasabha§001001009030§Baneswar§Ward no-4§2008/5/18§§OTHER§§Kantipur,2008/05/20,Y16,N92,P9§§§wooden bridge which link banewar and mamling vdc was damaged§1§§§§§§§§§§§§§§§§§§§§§§§
08434§STORM§003§Western Region§003008043§Myagdi§§§§2008/5/18§§OTHER§§Rajdhani Daily,2008/05/20,Y7,N341,P10§§§School roof was damaged §1§§§§§1§§200§§§§§1§§§§§§§§§§§
08435§THUNDERSTORM§001§Eastern Region§001002003§Ilam§001002003034§PHIKKAL BAZAR§§2008/5/19§§OTHER§§Gorkhapatra,2008/05/21,Y108,N16,P3§§§Fm tower was damaged§1§§§§§§§§§§§§§§§§§§§§§§§
08436§THUNDERSTORM§001§Eastern Region§001002013§Khotang§001002013015§Chhitapokhari§Somma§2008/5/19§§OTHER§§Kantipur,2008/05/21,Y16,N92,P4§§§§1§§7§§§§§§§§§§§§§§§§§§§§§
08438§STRONG WIND§002§Central Region§002005020§Sindhuli§002005020031§Jalkanya§Ward no-7§2008/5/20§§OTHER§§Gorkhapatra,2008/05/22,Y108,N17,P10§§§Roof damaged§1§§§§§12§§62§§§§§§§§§§§§§§§§
08441§STRONG WIND§002§Central Region§002005021§Ramechhap§002005021037§Pakarbas§Ward no-6§2008/5/20§§OTHER§§Annapurnapost,2008/05/22,Y7,N22,P6§§§Steel roof of school was damaged§1§§§§§1§§§§§§§1§§§§§§§§§§§
08444§STRONG WIND§001§Eastern Region§001002014§Udayapur§001002014027§Thanagau§Majhagaun, Ward no 9§2008/5/19§§OTHER§ §Gorkhapatra,2008/05/24,Y108,N19,P13§§§School roof and wall was destroyed§1§§§§1§§§§§§§800000§1§§§§§§§§§§§
08446§STRONG WIND§002§Central Region§002005024§Kavre§002005024028§FOKSINTAR§§2008/5/22§Damage on Janakalyan   Primary school§OTHER§§Gorkhapatra,2008/05/24,Y108,N19,P14§§§Roof damaged§1§§2§§§2§§5§§§§§1§§§§§§§§§§§
08247§THUNDERSTORM§003§Western Region§003008051§Arghakanchi§003008051024§KHIDIM§Ward no-1§2008/5/21§§OTHER§§Himalaya Times,2008/05/24,Y13,N151,P2§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
08448§THUNDERSTORM§003§Western Region§003008044§Parbat§003008044051§THULIPOKHARI§Ward no-9§2008/5/21§§OTHER§§Himalaya Times,2008/05/24,Y13,N151,P2§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
08456§STRONG WIND§002§Central Region§002005031§Makwanpur§002005031009§HADIKHOLA§Ward no-2§2008/5/22§Damaged on Jivan jyoti secondary school§OTHER§§Samacharpatra,2008/05/25,Y13,N146,P4§§§Steel roof and class room damaged§1§§§§§1§§§§§§500000§1§§§§§§§§§§§
08476§HAIL STORM§005§Far Western Region§005013067§Bajura§005013067008§Martadi§Ward no-1 and 3§2008/6/1§§OTHER§§Kantipur,2008/06/03,Y16,N106,P8§§§§1§§§§12§§§65§§§§7436000§1§§§2§§§§§§§§
08482§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006020§Duhabi§§2008/5/30§§OTHER§§Annapurnapost,2008/06/01,Y7,N32,P1§§§Roof damaged§1§§§§§20§§110§§§§§§§§§§§§§§§§
08490§HAIL STORM§005§Far Western Region§005013067§Bajura§005013067007§Jugada§Ward no- 1,2,3,4 and 5§2008/6/1§§OTHER§§Kantipur,2008/06/03,Y16,N106,P8§§§§1§§§§23§§§120§§§§10000000§3§1§§2§§§§§§§§
08491§THUNDERSTORM§001§Eastern Region§001003005§Morang§001003005032§Letang§Ward no-8§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08492§STORM§001§Eastern Region§001002014§Udayapur§001002014009§Sundarpur§§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§Crops damaged because of heavy rain§1§§1§§§4§§21§§§§500000§§§§§§§§§§§§
08493§STORM§001§Eastern Region§001002014§Udayapur§001002014003§Rampur§Ward no-1§2008/5/30§§OTHER§Broken branch of tree killed man§Gorkhapatra,2008/06/01,Y108,N27,P10§§§§1§1§§§1§4§§24§§§§500000§§§§§§§§§§§§
08494§STORM§001§Eastern Region§001002014§Udayapur§001002014008§Beltar§§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§Roof was blown§1§§§§2§4§§31§§§§500000§§§§§§§§§§§§
08495§STORM§001§Eastern Region§001002014§Udayapur§001002014005§Basaha§§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§Roof damaged§1§§§§§4§§21§§§§§§§§§§§§§§§§
08496§STORM§001§Eastern Region§001002014§Udayapur§001002014004§Tapeshwari§§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§Roof damaged§1§§§§§3§§21§§§§500000§§§§§§§§§§§§
08499§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006038§Pakali§Ward no-4§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P12§§§Number of houses were damaged by strong wind§1§§1§§§§§§§§§§§§§§§§§§§§§
08498§STORM§001§Eastern Region§001002014§Udayapur§001002014010§Hadiya§§2008/5/30§§OTHER§§Gorkhapatra,2008/06/01,Y108,N27,P10§§§Roof and crops damaged§1§§§§§4§§21§§§§500000§§§§§§§§§§§§
08500§RAINS§001§Eastern Region§001003006§Sunsari§001003006027§Itahari Municipality§Ward no-1,3,4,5,6 and 7§2008/5/30§§§§Annapurnapost,2008/06/01,Y7,N32,P1§§§Roof damaged§1§§§§§99§§515§§§§§1§§§§§§§§§§§
08501§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006023§Hasposha§§2008/5/30§§OTHER§§Annapurnapost,2008/05/01,Y7,N32,P1§§§Roof damaged§1§§§§§20§§104§§§§§§§§§§§§§§§§
08502§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006026§Inaruwa Municipality§Jhumka§2008/5/30§§OTHER§§Annapurnapost,2008/06/01,Y7,N32,P1§§§Roof damaged§1§§§§§20§§104§§§§§§§§§§§§§§§§
08503§STRONG WIND§001§Eastern Region§001003006§Sunsari§001003006029§Khanar§§2008/5/30§§OTHER§§Annapurnapost,2008/06/01,Y7,N32,P1§§§Roof damaged§1§§§§§20§§104§§§§§§§§§§§§§§§§
08507§THUNDERSTORM§001§Eastern Region§001001009§Sankhuwasabha§001001009006§Num§Mangsing, Ward no 2§2008/6/6§§OTHER§§Kantipur,2008/06/08,Y16,N110,P3§§§Electric power house having 18KW was damaged§1§§§§§1§§§§§§3000000§§§§§§§§§§§§
08513§THUNDERSTORM§001§Eastern Region§001002013§Khotang§001002013002§Arkhaule§Ward no-6§2008/6/2§§OTHER§§Samacharpatra,2008/06/04,Y13,N136,P6§§§§1§1§6§§§§§§§§§§§§§§§§§§§§§
08514§STRONG WIND§003§Western Region§003008045§Baglung§003008045056§SINGANA§§2008/6/3§§OTHER§§Rajdhani Daily,2008/06/05,Y8,N2,P10§§§Steel roof was damaged§1§§§§§2§§§§§§200000§2§§§§§§§§§§§
